紺珠伝,1345,1345,8000,名詞,一般,*,*,*,*,紺珠伝,カンジュデン,カンジュデン,*/*,*
東方憑依華　～ Antinomy of Common Flowers.,1345,1345,8000,名詞,一般,*,*,*,*,東方憑依華　～ Antinomy of Common Flowers.,トウホウヒョウイバナ,トウホウヒョウイバナ,*/*,*
東方憑依華,1345,1345,8000,名詞,一般,*,*,*,*,東方憑依華,トウホウヒョウイバナ,トウホウヒョウイバナ,*/*,*
憑依華,1345,1345,8000,名詞,一般,*,*,*,*,憑依華,ヒョウイバナ,ヒョウイバナ,*/*,*
東方天空璋　～ Hidden Star in Four Seasons.,1345,1345,8000,名詞,一般,*,*,*,*,東方天空璋　～ Hidden Star in Four Seasons.,トウホウテンクウショウ,トウホウテンクウショウ,*/*,*
東方天空璋,1345,1345,8000,名詞,一般,*,*,*,*,東方天空璋,トウホウテンクウショウ,トウホウテンクウショウ,*/*,*
天空璋,1345,1345,8000,名詞,一般,*,*,*,*,天空璋,テンクウショウ,テンクウショウ,*/*,*
東方鬼形獣　～ Wily Beast and Weakest Creature.,1345,1345,8000,名詞,一般,*,*,*,*,東方鬼形獣　～ Wily Beast and Weakest Creature.,トウホウキケイジュウ,トウホウキケイジュウ,*/*,*
東方鬼形獣,1345,1345,8000,名詞,一般,*,*,*,*,東方鬼形獣,トウホウキケイジュウ,トウホウキケイジュウ,*/*,*
鬼形獣,1345,1345,8000,名詞,一般,*,*,*,*,鬼形獣,キケイジュウ,キケイジュウ,*/*,*
東方剛欲異聞　～ 水没した沈愁地獄,1345,1345,8000,名詞,一般,*,*,*,*,東方剛欲異聞　～ 水没した沈愁地獄,トウホウゴウヨクイブン,トウホウゴウヨクイブン,*/*,*
東方剛欲異聞,1345,1345,8000,名詞,一般,*,*,*,*,東方剛欲異聞,トウホウゴウヨクイブン,トウホウゴウヨクイブン,*/*,*
剛欲異聞,1345,1345,8000,名詞,一般,*,*,*,*,剛欲異聞,ゴウヨクイブン,ゴウヨクイブン,*/*,*
東方虹龍洞　～ Unconnected Marketeers.,1345,1345,8000,名詞,一般,*,*,*,*,東方虹龍洞　～ Unconnected Marketeers.,トウホウコウリュウドウ,トウホウコウリュウドウ,*/*,*
東方虹龍洞,1345,1345,8000,名詞,一般,*,*,*,*,東方虹龍洞,トウホウコウリュウドウ,トウホウコウリュウドウ,*/*,*
虹龍洞,1345,1345,8000,名詞,一般,*,*,*,*,虹龍洞,コウリュウドウ,コウリュウドウ,*/*,*
バレットフィリア達の闇市場　～ 100th Black Market.,1345,1345,8000,名詞,一般,*,*,*,*,バレットフィリア達の闇市場　～ 100th Black Market.,バレットフィリアタチノヤミイチバ,バレットフィリアタチノヤミイチバ,*/*,*
バレットフィリア達の闇市場,1345,1345,8000,名詞,一般,*,*,*,*,バレットフィリア達の闇市場,バレットフィリアタチノヤミイチバ,バレットフィリアタチノヤミイチバ,*/*,*
バレットフィリア,1345,1345,8000,名詞,一般,*,*,*,*,バレットフィリア,バレットフィリア,バレットフィリア,*/*,*
東方獣王園　～ Unfinished Dream of All Living Ghost.,1345,1345,8000,名詞,一般,*,*,*,*,東方獣王園　～ Unfinished Dream of All Living Ghost.,トウホウジュウオウエン,トウホウジュウオウエン,*/*,*
東方獣王園,1345,1345,8000,名詞,一般,*,*,*,*,東方獣王園,トウホウジュウオウエン,トウホウジュウオウエン,*/*,*
獣王園,1345,1345,8000,名詞,一般,*,*,*,*,獣王園,ジュウオウエン,ジュウオウエン,*/*,*
